entry,DEtall01,lep_flavour,max_eta,minDeltaR_LJ_0,minDeltaR_LJ_1,Meff,DRlj00,min_DRl0b,min_DRlj_new,DPhij0MET,lead_BjetPt,lead_jet_sumBEff,sublead_jet_sumBEff,scale_nom,pileupEventWeight_090,MV2c10_70_EventWeight,JVT_EventWeight,SherpaNJetWeight,EventNumber,RunYear,MET_RefFinal_et,lep_Pt_0,lep_Eta_0,lep_Phi_0,lep_Pt_1,lep_Eta_1,lep_Phi_1,total_charge,Mll01,Ptll01,DRll01,nJets_OR_T,nJets_OR_T_MV2c10_70,HT_lep,HT_jets,lead_jetPt,sublead_jetPt,lepSFTrigTight,lepSFObjTight,weightS
6112,-1.3207119,3,2.298729,0.8139381,0.63218105,1066976.8,2.3142042,0.8996391,0.20815969,1.8699353,42180.652,0.0,0.0,-8.055111e-08,1.2938741445541382,0.996042013168335,0.9386363625526428,1.0,15973344,2017,169410.92,81084.59,0.9780171,-0.51957494,32424.566,2.298729,-0.7648243,2,73823.56,112813.945,1.3432896,5,2,113509.16,379226.44,204982.19,69551.58,0.9873662,0.9553961,-0.0040272654567095854
6113,-1.4783622,1,0.900237,1.3302045,0.63099694,874495.75,1.3302045,1.3302045,0.95491815,2.677001,77796.52,4.0,0.0,1.6041524e-07,1.1141347885131836,0.9968278408050537,0.9899280071258545,1.0,15967501,2017,125681.61,100624.555,-0.5781252,-0.07670184,31318.555,0.900237,2.8478873,2,143857.39,70364.35,3.277007,4,1,131943.11,253887.69,77796.52,65487.02,0.9469969,0.9591653,0.007018738778294994
6114,0.6458159,0,0.63701856,0.75936186,0.8598916,706592.25,0.75936186,1.4781497,1.1486707,0.6119767,81862.34,1.0,4.0,8.055111e-08,1.1261320114135742,1.4917043447494507,0.9570563435554504,1.0,15967826,2017,20266.047,43157.883,0.008797358,-2.180412,42902.723,-0.63701856,-0.21479414,-2,76987.41,47737.215,2.068993,4,2,86060.61,257081.39,96475.6,81862.34,0.99350345,0.9693475,0.005464367408800814
6115,-1.0103621,1,0.78447556,1.7012728,0.8038147,1475919.2,2.2261066,1.8884548,0.57185197,2.9727907,134509.1,0.0,4.0,8.055111e-08,0.9391117691993713,0.978066623210907,1.0,1.0,15973552,2017,54358.63,171876.72,-0.2258866,-1.9928846,60889.895,0.78447556,-1.0108261,-2,144678.14,211831.25,1.4089963,4,2,232766.61,479242.38,138915.84,134509.1,0.9203131,0.9672316,0.0028855809527227297
6116,-4.2259874,1,2.2435613,0.91114765,1.5607936,3041140.2,3.0644348,3.0644348,0.25580642,2.5979352,396465.66,4.0,0.0,1.3665304e-07,1.1360164880752563,0.9971917271614075,0.948186457157135,1.0,15967134,2017,65247.883,79584.45,-1.9824264,2.495095,48343.33,2.2435613,2.4148548,2,505676.47,127830.98,4.2267494,7,1,127927.78,1354498.4,396465.66,291753.8,0.976144,0.92641217,0.005815732618874279
6117,-1.7678603,2,2.347461,1.8930541,1.9067091,632364.0,2.415232,1.8930541,1.7095677,1.6161745,26731.436,0.0,0.0,8.055111e-08,1.0253530740737915,0.9015992283821106,0.9186596870422363,1.0,15973245,2017,35431.008,72600.164,-2.347461,1.3150622,51013.164,-0.5796007,1.4145883,2,122304.28,123464.98,1.7706596,4,1,123613.33,166452.67,67114.02,45786.164,0.9345057,0.97065115,0.002718743398856864
6118,0.09484765,3,0.2660075,1.7856613,1.4885229,668659.1,2.0547945,2.0031064,1.4964184,2.1356225,63785.055,0.0,4.0,1.0965015e-07,1.1027798652648926,0.999754786491394,0.948186457157135,1.0,15967414,2017,50369.23,78838.16,0.2660075,3.063177,71744.586,0.17115986,0.07997224,-2,150114.0,13853.445,2.9847124,4,2,150582.75,210823.06,87207.46,63785.055,0.9690414,0.95543903,0.004649867209054971
6119,0.7016078,1,1.6993392,1.1434104,0.6627556,714419.1,1.1434104,1.1434104,0.2531716,2.1438744,105371.53,4.0,3.0,8.055111e-08,1.1394327878952026,1.0179734230041504,0.9688050746917725,1.0,15967653,2017,64817.73,56175.645,-0.9977313,-2.5233345,32119.607,-1.6993392,2.401781,2,61416.984,70350.96,1.5285964,4,2,88295.25,269812.62,105371.53,94002.0,0.97622824,0.95673496,0.0037041283548904713
6120,1.647362,1,0.8736826,1.864032,1.0745679,1341811.0,1.864032,1.9450202,0.55376935,0.032898016,181141.58,0.0,3.0,2.4425998e-07,0.9489719867706299,1.0285918712615967,0.9633309841156006,1.0,15973175,2017,116945.26,65824.94,0.77367944,-2.0899339,32185.27,-0.8736826,3.0544977,-2,98164.0,84516.484,2.0026388,4,2,98010.2,495141.12,208060.73,181141.58,0.9624987,0.9551851,0.009251709004871945
6121,1.3737271,2,1.857745,1.2666656,2.226881,710433.1,2.6646025,1.2666656,0.83089083,2.8149874,64439.137,1.0,3.0,8.055111e-08,1.137723445892334,0.9747729301452637,0.9743653535842896,1.0,15967816,2017,63144.33,38950.42,-0.484018,2.5404575,37255.11,-1.857745,1.4184245,-2,69571.54,64530.65,1.7737204,4,2,76205.53,257249.69,98512.586,64439.137,0.96093965,0.93240285,0.0034169857516741886
6122,-0.92782664,2,0.8149132,0.09470414,1.004841,1395247.6,1.8061949,0.73876244,1.1144724,2.4678073,104239.86,4.0,4.0,-8.055111e-08,1.1444342136383057,1.015990972518921,0.9547361731529236,1.0,15967042,2017,69244.5,185131.14,-0.112913445,3.104573,50116.53,0.8149132,2.5145555,2,108232.086,228482.33,1.0995376,6,2,235247.67,365799.62,104239.86,77556.16,0.8620041,0.96541995,-0.0032604017910519757
6123,-1.1696609,1,0.9423558,0.836763,1.957704,579729.0,0.83676296,0.836763,0.69738066,2.2825625,109983.484,4.0,0.0,8.055111e-08,0.9292294979095459,0.9476283192634583,0.9291823506355286,1.0,15973675,2017,93125.82,34160.07,-0.2273051,2.8378677,24339.516,0.9423558,2.9595559,-2,35854.742,58394.39,1.1759739,4,1,58499.586,225516.62,109983.484,48662.336,0.84900004,0.95040494,0.0023300209657812253
6124,-0.041547775,1,0.77019906,1.4490857,0.84192955,465233.62,2.1051912,2.1051912,0.7812815,2.1310434,71603.32,4.0,2.0,-8.055111e-08,1.1115391254425049,0.9642203450202942,0.9450667500495911,1.0,16743849,2017,52996.152,27867.568,-0.77019906,-2.6908574,25806.04,-0.7286513,-0.6347353,2,45940.523,27777.502,2.056542,4,1,53673.61,193630.12,71603.32,56842.98,0.87198853,0.94569254,-0.002947852367510649
6125,0.93563515,2,0.47618207,1.4018977,0.9391161,1024053.06,2.5438902,3.04047,0.9638564,3.0539422,99785.45,0.0,4.0,8.055111e-08,1.0815887451171875,0.9705580472946167,0.9386363625526428,1.0,16743789,2017,114145.52,124854.234,0.47618207,2.8079214,60189.2,-0.45945308,-0.22716378,-2,192476.28,65320.24,3.1760283,5,1,185043.44,322814.34,116425.01,99785.45,0.8162763,0.9646731,0.0027382927398824585
6126,0.50380665,0,0.30775097,1.0187744,1.7971225,1261209.8,2.9231255,1.0187744,0.46443596,1.2791407,118627.47,0.0,4.0,-8.055111e-08,0.8122900724411011,0.9763848185539246,1.0,1.0,16747964,2017,10238.68,140561.89,0.30775097,-2.8135097,57548.527,-0.19605567,2.7838998,2,75858.04,188653.88,0.8509463,4,1,198110.42,429524.0,133681.34,118627.47,0.9961318,0.97939765,-0.0027307974036746177
6127,0.5249986,0,0.38929728,1.2551186,1.7912464,636748.3,2.5640712,1.2551186,0.29386184,2.7310886,37809.26,0.0,4.0,8.055111e-08,1.137723445892334,0.9741383790969849,1.6091222763061523,1.0,16754006,2017,40522.457,55343.71,0.38929728,-1.7939658,38977.902,-0.13570131,-2.3611045,-2,35830.188,90670.375,0.77283233,4,2,94321.61,210506.1,115667.92,37809.26,0.99315614,0.9900791,0.006188926103609034
6128,1.6369091,1,1.7473207,0.76387405,1.6947659,2294664.5,2.7206507,1.0823473,0.760033,2.9692476,150954.61,0.0,4.0,8.055111e-08,1.1563247442245483,1.4843791723251343,0.9536283016204834,1.0,16771651,2017,83120.08,83743.234,-0.11041158,-1.7210315,37050.562,-1.7473207,1.7529877,-2,149717.22,50198.953,3.2512898,9,4,120793.8,1008720.7,368806.03,150954.61,0.9904602,0.9549511,0.005463908765308885
6129,-0.550892,0,1.6438308,0.6823581,0.9663318,1002521.0,1.9576927,2.526525,2.1136827,2.7264957,38197.06,0.0,0.0,8.055111e-08,1.1141347885131836,0.9733726382255554,0.9667938351631165,1.0,16771581,2017,48910.297,76198.29,-1.6438308,0.49223033,65272.973,-1.0929388,-0.9789487,-2,102499.13,105147.67,1.5709392,6,1,141471.27,355806.06,115380.13,60684.445,0.9948342,0.9631022,0.0035453187664514028
6130,2.2518501,3,1.4678082,2.273268,1.6700314,2197613.8,3.2456326,2.273268,0.4204615,0.23340248,91072.04,0.0,4.0,8.3875804e-08,0.9489719867706299,1.0152802467346191,0.9601614475250244,1.0,16750909,2017,101674.28,467937.38,1.4678082,1.5496005,40534.816,-0.78404176,1.0131637,-2,386889.03,503205.1,2.3148634,6,2,508472.2,532209.3,258257.03,91072.04,0.97580445,0.9612612,0.003188852506041731
6131,-0.7908378,2,0.4836246,0.6213701,1.0971568,872002.4,2.3472574,0.6213701,0.72331715,3.1400485,130361.36,4.0,0.0,8.055111e-08,1.137723445892334,1.016209602355957,0.9386363625526428,1.0,16771918,2017,174149.6,49641.09,-0.4836246,-3.0344014,28404.23,0.30721322,1.2181001,-2,70714.25,44937.44,2.1792433,5,2,78045.32,345625.0,130361.36,74903.37,0.95008415,0.96634036,0.0035163413930713013
6132,0.011571288,1,0.57494855,2.375339,2.7161887,824946.06,3.6875832,3.3331563,2.0324507,2.2996743,37677.23,0.0,0.0,-8.055111e-08,1.1360164880752563,0.9937503933906555,0.9743653535842896,1.0,16771656,2017,106149.47,90516.96,0.57494855,-1.2191255,42482.973,0.56337726,1.5608901,2,122004.01,52958.043,2.7800398,5,1,132999.94,275320.12,84788.82,73878.9,0.9449247,0.9369476,-0.0034369858750047722
6133,-0.76854944,3,1.9756814,0.98696375,0.7562586,724146.0,1.3316455,1.3316455,1.4665357,1.8965623,62936.918,4.0,0.0,8.055111e-08,1.310654878616333,0.9650982022285461,0.9743653535842896,1.0,16747918,2017,128112.02,113447.516,-1.9756814,-3.089468,27794.078,-1.207132,-2.0786405,-2,70091.06,130355.37,1.2698191,4,1,141241.6,167929.78,62936.918,40551.895,0.985953,0.9563242,0.004101328038569557
6134,0.23811656,0,1.1710109,1.2311126,0.7025815,721406.7,2.5471115,2.1195307,1.5710433,3.01014,46716.453,0.0,0.0,1.4007746e-07,0.1189015805721283,1.0001674890518188,0.9336058497428894,1.0,16747861,2017,64118.918,49930.836,-0.9328943,0.1320297,25864.479,-1.1710109,2.9396746,2,71390.625,26867.793,2.8177242,5,1,75795.31,276615.2,99511.54,54558.492,0.98342806,0.8985211,0.0006021060690237045
6135,-2.1384158,2,1.494092,0.7076085,1.3487527,862808.44,3.8337932,1.5366309,1.6598018,1.0768244,41695.242,0.0,1.0,1.4965232e-07,1.0815887451171875,0.971820592880249,0.9601614475250244,1.0,16771734,2017,207463.25,66772.1,-1.494092,-2.3127992,23716.371,0.64432395,-0.054268967,-2,125041.805,54867.934,3.1102703,5,1,90488.47,291206.97,87149.28,70401.72,0.93777794,0.9841358,0.006107183322430886
6136,0.9097193,0,1.2550846,1.8845272,0.8873332,736685.5,2.5428507,3.901814,0.963979,2.675481,47696.207,0.0,0.0,8.055111e-08,1.1261320114135742,0.9805628061294556,0.9420104026794434,1.0,16785640,2017,80775.12,42012.32,1.2550846,-1.3830346,28199.637,0.34536535,-2.8407454,-2,56143.27,53175.52,1.718287,4,1,70211.95,301303.5,162319.34,58444.08,0.9889178,0.94629484,0.0034354889963686707
6137,0.34167582,2,0.28159776,1.3427739,0.9219497,1484046.4,2.6909013,3.0456629,1.2332215,2.8726263,123631.836,0.0,4.0,8.055111e-08,1.1027798652648926,0.9860314130783081,0.9910780191421509,1.0,16790055,2017,174862.44,187334.16,0.28159776,0.41199595,53458.6,-0.06007806,-2.7827048,2,203004.47,133980.98,3.1073267,4,1,240792.75,442630.75,156407.77,123631.836,0.93595445,0.9623684,0.0034258233711613943
6138,-0.9069676,1,1.3344877,1.890855,0.7625516,657176.3,2.816452,2.4758403,0.4415837,2.3334794,63637.785,4.0,0.0,8.055111e-08,0.8122900724411011,0.998741090297699,1.1749223470687866,1.0,16793607,2017,67810.72,75569.61,0.4275201,-2.8376956,38234.99,1.3344877,-0.7584552,2,105528.74,66026.125,2.2684424,4,2,113804.59,189805.56,63637.785,53340.152,1.00542,0.9653837,0.003265142676469294
6139,-0.5666591,3,2.3064425,0.9868506,0.99615407,1847713.5,2.723398,2.723398,1.1221664,3.1376865,425587.62,4.0,0.0,1.4020262e-07,0.49024447798728943,0.9530825018882751,0.948186457157135,1.0,16793919,2017,225878.67,36914.723,-2.3064425,0.3211743,22688.51,-1.7397834,3.0327625,2,58940.098,18838.203,2.7701647,7,1,59603.234,840468.9,425587.62,148712.11,0.9585283,0.92836773,0.002421742536184626
6140,-0.8557495,0,1.0787401,0.5827127,0.6949107,818432.94,2.469924,2.4699242,1.0728959,0.98669106,64441.438,4.0,1.0,8.055111e-08,1.1394327878952026,0.9629049301147461,0.9515948295593262,1.0,16790292,2017,110287.35,134593.25,0.22299063,2.403502,40376.76,1.0787401,-0.6790993,-2,161081.97,94316.766,3.1991777,5,1,174970.02,240258.47,64441.438,56038.387,0.9946258,0.9798076,0.0035909238340728193
6141,-0.57937056,1,0.42570743,0.6378637,0.85794014,1225905.1,2.9393995,2.8614922,0.46658668,0.18174194,25613.018,0.0,0.0,8.055111e-08,1.080404281616211,0.9548715949058533,0.9332799315452576,1.0,16797139,2017,75740.4,298135.3,-0.42570743,-2.4416277,122717.24,0.15366314,1.3108944,2,381756.38,209779.23,2.5961368,4,1,420852.56,215029.52,125419.76,33320.1,0.9150587,0.96409696,0.0029977424495758235
6142,-0.6416038,0,0.93876797,1.5866773,2.1115808,676484.0,2.894164,2.1733637,1.5607642,1.3463178,63331.566,1.0,4.0,8.055111e-08,-0.8960457444190979,0.9336104989051819,0.9386363625526428,1.0,16797258,2017,59388.848,63936.94,0.29716414,0.88512737,34699.35,0.93876797,0.56309915,2,34251.113,97473.22,0.7178841,4,1,98636.3,208899.95,79985.164,63331.566,0.99434316,0.9651832,-0.0026596273540792892
6143,0.94192517,1,1.229645,0.81071603,0.37067536,914263.5,2.363358,0.81071603,1.0602318,2.0092716,96613.65,0.0,4.0,-8.055111e-08,1.1027798652648926,0.9985779523849487,0.948186457157135,1.0,16795870,2017,101390.11,61877.883,-0.28771982,-1.0372564,52007.684,-1.229645,-0.32633647,-2,68057.05,106821.43,1.1800976,4,2,113885.56,285500.16,132034.38,96613.65,0.99203455,0.9593639,-0.0035071648061794462
6144,0.012432516,2,0.76062506,0.66238976,1.2294335,1248379.4,2.3167474,0.66238976,0.66593164,2.6134005,147759.25,3.0,0.0,8.055111e-08,1.1563247442245483,0.9787243008613586,0.9754972457885742,1.0,16795734,2017,111178.19,144648.73,-0.74819255,0.87560695,45290.926,-0.76062506,-1.9547449,2,159926.88,102476.805,2.8303792,4,3,189939.66,371791.25,147759.25,112633.71,0.9360316,0.96195227,0.0035082596324164995
6145,1.8472551,2,1.6447815,1.3600442,0.9858018,932988.5,3.032867,2.5721023,0.80092853,0.04703928,77731.98,4.0,0.0,8.055111e-08,1.137723445892334,0.959301769733429,0.9601614475250244,1.0,16795532,2017,91931.93,242390.38,0.20247366,2.8130202,53327.74,-1.6447815,0.3127801,2,323628.9,202192.61,3.1086254,4,2,295718.12,200634.12,77731.98,55120.457,0.85030246,0.9735755,0.003061686644275991
6146,-2.077184,0,1.5933658,1.3519843,0.6133545,1238354.0,2.1585987,1.3519843,0.9004725,2.7189493,80943.27,0.0,0.0,8.055111e-08,1.0253530740737915,1.0169659852981567,0.9810959100723267,1.0,16795273,2017,96235.08,121308.77,-1.5933658,-0.55745447,43050.65,0.48381808,0.71945107,2,198277.05,139981.5,2.4382741,5,2,164359.42,408769.06,111370.69,107577.06,0.9934817,0.9425739,0.0033810226145443933
6147,1.2699231,3,1.3489414,0.9180195,1.8414854,611526.06,1.5053372,3.1970818,1.6988362,2.133699,39077.734,1.0,0.0,-8.055111e-08,1.1444342136383057,0.9832714796066284,0.948186457157135,1.0,16797365,2017,124213.82,63077.324,1.3489414,3.0964367,31317.232,0.0790184,-2.4801297,-2,67702.484,89243.234,1.4532772,4,1,94394.555,200280.86,67294.87,65246.938,0.95431525,0.92493165,-0.003323846710923431
6148,0.78045,3,0.51762223,0.73874664,1.077755,1335855.5,0.9977979,0.73874664,0.47606874,2.796243,348573.88,4.0,0.0,2.2854529e-07,0.9292294979095459,1.1851991415023804,0.9570564031600952,1.0,16794925,2017,414357.84,69148.26,0.51762223,0.9397359,48989.31,-0.26282778,-3.1149738,2,114397.53,55135.906,2.3611875,5,3,118137.56,545340.75,348573.88,54509.805,0.97501457,0.95430505,0.009820472446935163
6149,2.1560593,1,2.0028663,1.9742017,0.89652944,908199.9,2.709975,1.9742017,1.0403799,2.1711633,93774.1,0.0,4.0,8.055111e-08,0.9391117691993713,1.0088990926742554,0.9688050746917725,1.0,16794897,2017,34330.688,83934.375,0.15319307,-1.8648304,52538.16,-2.0028663,2.5243862,-2,203466.66,83692.1,2.8697927,4,2,136472.53,308188.75,139922.9,93774.1,0.9766702,0.97545093,0.0030862865823241986
6150,-2.7381954,3,2.0100543,1.3672103,1.9344105,982910.1,1.5066326,1.3672103,0.49548966,2.8328955,113871.76,0.0,4.0,-8.055111e-08,1.0096333026885986,1.0072541236877441,0.9656720757484436,1.0,16794609,2017,51147.418,26162.06,-0.72814095,0.7490481,26134.555,2.0100543,-1.2505789,-2,105748.63,28264.197,3.3906078,5,2,52296.617,389205.3,152535.58,113871.76,0.9810387,0.9333289,-0.0031734723520225857
6151,-0.20958817,2,0.6542777,0.67952466,0.7415999,763130.75,1.4782381,0.67952466,0.7094981,2.9847894,142764.55,3.0,0.0,8.055111e-08,0.8887407183647156,1.3095489740371704,0.9302618503570557,1.0,16795270,2017,166264.1,63804.914,0.4446895,-0.1641617,43705.176,0.6542777,-2.5748298,-2,99260.91,42762.785,2.419762,4,2,107510.09,253406.73,142764.55,41759.367,0.9259384,0.96959645,0.003430493652468003
6152,-2.8443131,2,2.0510304,0.72334045,1.5105951,1276631.5,2.003024,0.72334045,1.2463064,2.884644,102208.08,1.0,1.0,8.055111e-08,0.8235889077186584,0.9797310829162598,0.9899280071258545,1.0,16972559,2017,95530.625,35454.465,-2.0510304,0.6549729,32283.152,0.7932828,2.7402327,2,144457.95,34246.125,3.5268152,5,2,67737.62,530841.5,149046.81,126627.33,0.9628892,0.9601647,0.002606300637859688
6153,-0.9306724,0,1.6780233,1.2916517,0.6630584,753951.0,2.6800244,2.6173155,2.0774393,0.46442366,87408.57,0.0,4.0,1.533977e-07,1.0217499732971191,0.9834528565406799,0.9536283016204834,1.0,16970974,2017,72711.75,58516.523,0.74735093,0.26341125,41221.51,1.6780233,-0.20010455,2,52474.09,97152.7,1.0397105,4,1,99738.03,281126.44,95070.48,87408.57,0.9949748,0.9887537,0.006335870613822121
6154,2.6021569,3,2.3280313,2.347779,0.81926525,910113.6,3.5789416,4.8455687,0.60258126,2.8236086,25273.162,0.0,1.0,8.055111e-08,1.1027798652648926,0.9305452108383179,0.9291823506355286,1.0,16970902,2017,155064.03,71106.67,2.3280313,-2.8149555,56019.816,-0.27412555,-0.020582482,2,248059.8,26515.094,3.8183427,5,1,127126.484,249729.16,110248.6,42736.152,0.9794072,0.96015966,0.003164575529353041
6155,1.2912037,2,1.0247467,0.588531,1.4271318,1527423.2,2.3859115,0.588531,0.452395,3.024113,167950.97,0.0,4.0,8.055111e-08,1.137723445892334,0.9822439551353455,0.9656720757484436,1.0,16970570,2017,45430.84,127850.914,1.0247467,-0.061488707,41978.152,-0.26645708,2.1090057,2,164481.56,109771.98,2.5255203,5,1,169829.06,569900.3,176382.28,167950.97,0.9749797,0.98206854,0.0036467381487027255
6156,-2.468611,0,1.5683551,0.63810134,3.0193148,1964498.9,3.0867445,0.63810134,1.2309136,3.0489802,130669.89,0.0,4.0,8.055111e-08,1.070954442024231,0.9642904996871948,1.0,1.0,16971508,2017,284698.9,191201.2,-0.900256,-2.218969,48062.02,1.5683551,-0.874804,2,324253.7,207358.52,2.81084,4,1,239263.22,725933.4,469570.56,130669.89,0.9938297,1.0132333,0.0036701328683850024
6157,1.4057533,1,1.198767,1.0254798,0.5870246,1383558.9,1.7118849,2.1750193,1.2673184,2.9287739,63351.914,0.0,1.0,-1.0272982e-07,0.9094769358634949,0.9791414737701416,0.9899280071258545,1.0,16972951,2017,273171.6,83890.1,1.198767,3.0883498,81384.23,-0.20698635,-0.8579564,2,197451.08,64760.504,2.7271132,5,1,165274.33,511767.03,246703.61,132841.11,0.96458584,0.95942867,-0.0036719840297197103
6158,0.6448877,3,0.8325838,1.3996261,1.6827519,683664.5,3.5290074,2.8441992,0.4166911,2.3538146,69921.87,4.0,4.0,8.055111e-08,0.1189015805721283,1.0153956413269043,0.9462180137634277,1.0,16972644,2017,43088.656,70361.84,0.8325838,-2.2802699,27874.01,0.18769608,2.0426886,2,79095.805,65103.87,2.0635817,4,2,98235.85,201891.4,69921.87,55061.36,0.9854726,0.9370283,0.00037229985092217965
6159,-0.8350525,3,1.0821235,2.0638607,0.5698507,1400222.5,2.0638607,2.0638607,1.5138196,1.2958877,113618.74,4.0,0.0,8.0742176e-08,1.0306944847106934,1.0147669315338135,0.9810959100723267,1.0,16971213,2017,43305.754,199980.84,0.24707103,1.1704105,74702.55,1.0821235,-1.7896289,2,265145.4,127223.09,3.0755725,5,2,274683.38,385383.34,113618.74,106304.62,0.91847265,0.96328276,0.003211723269451811
6160,-0.76774484,1,1.6987509,0.5120387,1.0651186,1265809.6,3.1312973,0.5120387,1.68566,0.16238661,172406.2,0.0,4.0,8.055111e-08,1.070954442024231,0.971135139465332,0.913417398929596,1.0,16971572,2017,96234.1,95723.68,-1.6987509,-1.3228639,49922.094,-0.931006,-2.5031865,-2,94220.61,123665.11,1.408046,5,1,145645.78,464878.12,205539.83,172406.2,0.9469391,0.93039984,0.0029538816270381885
6161,-1.6816301,3,1.1853311,0.94617206,1.6375262,1338791.2,0.94617206,0.94617206,1.6176503,2.9394338,181514.4,4.0,0.0,1.1211498e-07,0.8139334917068481,1.0121010541915894,0.948186457157135,1.0,16972815,2017,98779.766,46916.53,-1.1853311,-1.9116968,25153.041,0.49629903,0.502495,2,91239.59,32726.146,2.9421425,6,1,72069.57,545103.94,181514.4,141352.89,0.9720457,0.9403606,0.0035072057637256793
6162,-1.5574316,3,1.8002846,2.352111,1.1270368,780212.44,3.366879,2.7900257,0.54981565,0.6154201,32061.33,1.0,0.0,8.055111e-08,1.1394327878952026,0.9861385226249695,0.9535744786262512,1.0,16971155,2017,40515.61,108009.984,0.24285305,2.792998,81723.414,1.8002846,2.7234495,2,161699.02,189620.89,1.5589837,5,1,189733.4,206758.28,75430.336,37328.26,0.9818695,0.9647418,0.0035820166880894547
6163,-1.4796314,0,1.0604894,2.6142287,0.85293055,523842.8,2.8409703,2.6142287,1.5784805,2.954021,117643.95,4.0,3.0,8.055111e-08,0.9895842671394348,1.5503816604614258,0.909355640411377,1.0,16971164,2017,90101.13,40854.25,-1.0604894,0.45606807,25559.45,0.419142,-1.7224581,2,77561.38,33613.3,2.633493,4,2,66413.7,208491.81,117643.95,32359.143,0.9616789,0.9743979,0.004613951959947737
6164,2.0704887,2,1.9292167,2.3830411,2.1520472,977527.1,2.3830411,2.3830411,0.7270591,2.4894156,117909.555,4.0,0.0,-8.055111e-08,1.310654878616333,0.9994571208953857,0.9899280071258545,1.0,16972675,2017,62959.98,85088.266,1.9292167,-1.7863115,29701.934,-0.14127204,-2.434249,2,127775.92,110237.84,2.1695037,4,1,114790.2,311069.2,117909.555,87413.59,0.976947,0.9777664,-0.004371633087089242
6165,1.1248238,3,2.3899753,2.8182914,0.60118383,1271401.0,3.734755,2.8182914,1.2789611,2.8211987,298033.8,4.0,4.0,8.055111e-08,1.0096333026885986,0.9949991106987,0.9688050746917725,1.0,16972774,2017,318568.53,111866.07,2.3899753,0.9763212,22516.777,1.2651515,-2.056769,2,116548.11,89514.92,3.2349443,4,2,134382.84,516485.62,298033.8,147102.42,0.97914976,0.9444387,0.0031763410132905944
6166,-0.20142853,3,1.2064006,1.1261567,0.35204807,998328.1,1.9538162,1.9538162,0.69558954,2.8016446,91649.18,4.0,1.0,5.7114278e-08,0.8453875780105591,0.8953960537910461,0.9645515084266663,1.0,16973520,2017,221623.72,53253.74,1.0049721,0.957869,45247.68,1.2064006,-0.8791252,2,78645.57,60129.406,1.8480046,6,2,98501.42,372920.78,91649.18,84021.94,0.976653,0.9656695,0.0017231372941501678
6167,-0.5906199,1,0.8439198,0.75042826,0.63686264,615064.06,3.0179925,1.2540561,0.7224621,1.8765166,71202.53,0.0,3.0,8.055111e-08,1.080404281616211,0.9419440031051636,0.945120096206665,1.0,16975048,2017,129906.445,38825.754,0.2532999,-3.0155127,28496.117,0.8439198,0.88986856,2,64870.54,26858.184,2.450058,4,1,67321.875,230596.83,73915.31,71202.53,0.81763947,0.9629284,0.0026726106420135475
6168,-0.2653106,3,0.78070897,0.26232314,0.8896599,2979671.5,3.0582156,0.27470675,1.3592857,2.9326499,236107.45,0.0,4.0,8.055111e-08,1.310654878616333,1.0295578241348267,0.9723425507545471,1.0,16973861,2017,193238.4,297635.06,-0.78070897,-1.0353485,41866.06,-0.5153984,-0.31570056,2,84035.73,330274.72,0.766996,5,2,339501.12,1077369.9,685179.7,236107.45,0.960455,0.9395577,0.004178691515274547
6169,2.0762455,0,1.8306229,1.5881535,0.931715,1482748.8,1.6680405,1.6010699,1.4276325,2.4001617,56439.906,0.0,0.0,8.055111e-08,0.6369129419326782,0.9805647134780884,0.9754972457885742,1.0,16973829,2017,73136.5,72712.8,1.8306229,-0.4317293,69505.81,-0.24562263,2.115943,2,222066.27,41728.11,3.286553,5,1,142218.61,582811.1,215018.33,163976.1,0.99633265,0.9494223,0.0020338908093217737
6170,-1.1574701,2,1.0353795,0.8823883,1.0030366,860539.7,2.2307138,0.8823883,0.56498766,2.5684748,89779.39,0.0,4.0,8.055111e-08,0.9391117691993713,1.0156770944595337,0.9810959100723267,1.0,16974035,2017,97577.03,32619.86,-1.0353795,-2.7307856,31214.934,0.12209053,-0.43420282,-2,70082.37,26206.572,2.5717754,4,2,63834.793,364542.8,185477.89,89779.39,0.94074154,0.9360099,0.0029081488116678984
6171,-1.7368202,2,1.4440446,1.5932461,1.202853,986883.6,3.3725173,2.7351422,0.7006503,2.3415108,93138.37,0.0,4.0,8.055111e-08,1.0253530740737915,1.0117425918579102,0.9291823506355286,1.0,16974128,2017,196508.22,81474.41,-1.4440446,2.6515656,38149.133,0.2927756,-2.7563746,-2,119230.625,109895.086,1.9448904,6,1,119623.54,365453.66,103110.07,93138.37,0.9615854,0.9804347,0.0032072471549314256
6172,-0.5561727,2,1.6999519,0.49434707,1.4041154,877050.6,3.1075747,2.838155,1.1749489,1.3127223,88870.58,4.0,0.0,8.055111e-08,0.8453875780105591,1.01161527633667,0.9645515084266663,1.0,16974496,2017,28659.848,46614.953,-1.6999519,-3.0953243,39922.11,-1.1437792,-1.2565826,2,72787.21,52738.45,1.9210151,5,2,86537.06,310571.25,88870.58,72316.02,0.9455216,0.920445,0.002533654748525355
