entry,DEtall01,lep_flavour,max_eta,minDeltaR_LJ_0,minDeltaR_LJ_1,Meff,DRlj00,min_DRl0b,min_DRlj_new,DPhij0MET,lead_BjetPt,lead_jet_sumBEff,sublead_jet_sumBEff,scale_nom,pileupEventWeight_090,MV2c10_70_EventWeight,JVT_EventWeight,SherpaNJetWeight,EventNumber,RunYear,MET_RefFinal_et,lep_Pt_0,lep_Eta_0,lep_Phi_0,lep_Pt_1,lep_Eta_1,lep_Phi_1,total_charge,Mll01,Ptll01,DRll01,nJets_OR_T,nJets_OR_T_MV2c10_70,HT_lep,HT_jets,lead_jetPt,sublead_jetPt,lepSFTrigTight,lepSFObjTight,weightS
4092,-2.0995803,3,2.0015335,1.2550175,0.80826354,928174.3,2.5628283,1.4160744,0.7664703,2.5533655,103440.695,4.0,0.0,4.444689e-08,1.0457957983016968,0.9743584990501404,0.9355480074882507,1.0,2327016,2016,38213.293,96299.59,-0.09804667,-2.7423737,52441.14,2.0015335,0.07524268,2,226750.4,49487.387,3.513858,6,2,148740.73,305569.78,103440.695,51058.113,0.98598427,0.961186,0.0014486119286944868
4093,-0.884863,3,1.5427144,0.6469929,1.1994011,1074929.5,1.173441,0.6469929,1.4115678,2.9897957,77873.125,0.0,4.0,4.444689e-08,1.038770079612732,0.9700276255607605,0.9601614475250244,1.0,2329943,2016,202215.3,31593.27,0.65785134,2.772101,30542.908,1.5427144,-2.379451,-2,43766.805,52455.344,1.4365155,5,2,62136.18,472262.56,272901.28,77873.125,0.97707057,0.94301873,0.0014293445924222848
4094,-1.1638699,1,2.4283607,1.1883227,0.3725277,1514042.2,2.4189527,1.5972146,0.42829567,3.0212765,136778.88,0.0,4.0,4.5060435e-08,1.1897032260894775,0.959537148475647,0.9332799315452576,1.0,2330622,2016,89822.1,86364.234,1.2644908,-1.7254375,82428.44,2.4283607,-2.4415884,2,119497.945,158092.69,1.3665522,5,2,168792.67,615040.75,373896.88,136778.88,1.0327321,0.9515424,0.00170186493639171
4095,0.7869455,0,0.7527701,1.0293632,0.42826554,2048404.2,2.8272796,1.0293632,0.76562047,3.03319,77544.05,0.0,0.0,4.444689e-08,1.0081357955932617,0.9987457990646362,1.0,1.0,2329858,2016,114153.55,176337.19,0.7527701,1.0588418,78526.5,-0.03417542,-2.771628,-2,241039.95,126025.1,2.5758681,5,1,254863.69,739888.9,300049.53,224365.55,0.99730474,0.9549495,0.0015375355961796016
4096,-0.49415976,0,1.0242677,0.5394796,1.596974,1230654.0,3.3860273,0.5394796,1.1292742,2.3236003,111022.555,0.0,3.0,4.444689e-08,1.1531940698623657,1.0258994102478027,0.8939775228500366,1.0,2329325,2016,102428.586,70094.734,-1.0242677,0.25832325,36656.793,-0.5301079,-1.8949047,-2,92767.96,58568.848,2.2092044,6,1,106751.53,469447.88,185002.47,111022.555,0.9905212,0.9633089,0.0016181024025862356
4097,-0.12452859,3,0.75649095,0.8418688,0.46285436,1525619.9,2.184841,1.8450797,0.8403355,2.784991,141903.55,1.0,4.0,4.480629e-08,0.8285447955131531,0.9872980713844299,0.9754972457885742,1.0,30135,2016,96674.56,66330.1,-0.75649095,1.470798,57111.473,-0.63196236,0.5566072,-2,54867.105,110843.54,0.9226333,6,2,123441.58,627509.4,142459.64,141903.55,0.9685165,0.9542323,0.0011920431136461741
4098,-1.1635575,1,0.9138172,0.9689119,1.5059305,1569725.8,2.730149,0.9689119,0.9723287,1.5054574,39542.1,0.0,0.0,4.480629e-08,1.0828425884246826,0.9786850214004517,0.9842789769172668,1.0,31151,2016,36534.76,179554.48,-0.24974027,0.7658279,40495.23,0.9138172,-3.1351025,-2,189988.61,152749.25,2.651227,4,1,220049.72,545268.2,190866.75,177293.48,0.9868697,0.9638981,0.001603828475177212
4099,-0.44994998,3,2.1593418,0.5763098,1.2395855,1629962.4,2.7501352,0.94553185,1.378003,3.022527,249721.7,3.0,4.0,4.480629e-08,0.848914384841919,1.0315728187561035,0.9910780191421509,1.0,31850,2016,46080.766,82863.54,1.7093918,1.5173117,25713.664,2.1593418,-0.5618228,2,82306.52,73847.13,2.1272647,6,2,108577.2,673183.0,249721.7,145547.44,0.98861104,0.9480738,0.001314860642900807
4100,0.88825077,1,0.92424905,0.8484185,2.048945,985842.56,2.518049,0.8484185,0.803191,2.6811857,163169.98,4.0,0.0,4.480629e-08,1.1305097341537476,0.9958252310752869,0.9656720757484436,1.0,30198,2015,150304.69,40990.383,-0.035998292,-0.15250662,27190.348,-0.92424905,-2.5279357,-2,69094.55,28518.43,2.5360703,5,2,68180.734,353800.3,163169.98,63752.695,0.9148112,0.983226,0.0015805652332992178
4101,-0.0022932887,2,0.5751197,0.26844624,0.9017431,1168721.0,0.75299084,0.75299084,0.58340263,2.7486665,82465.82,4.0,0.0,4.480629e-08,0.9809321165084839,0.9863870739936829,0.9074678421020508,1.0,30678,2016,64306.453,103103.11,-0.5751197,-0.25336003,83733.89,-0.5728264,1.4510292,2,139879.72,123862.0,1.7043908,7,1,186837.0,339434.3,82465.82,59600.117,0.97764474,0.9630344,0.0013362291152938831
4102,-2.1283622,2,1.5329921,1.1585598,0.4221644,1229032.9,1.1585598,1.2337532,1.2600683,1.1389221,93550.37,0.0,0.0,4.480629e-08,1.038770079612732,0.995806872844696,0.9754972457885742,1.0,30804,2016,45946.984,53316.14,-1.5329921,-0.78495824,53144.676,0.59536994,0.7948176,2,155539.12,74940.52,2.650588,6,1,106460.81,475581.94,111794.55,109516.54,0.99235106,0.95522726,0.001546084175771903
4103,1.8510578,0,1.8602031,2.2737143,1.5087644,952858.6,2.4451513,2.3256383,0.09208893,2.9927232,30440.518,0.0,0.0,4.480629e-08,1.0081357955932617,0.9716143608093262,0.9332799315452576,1.0,31218,2016,109360.73,73643.16,-0.009145431,-2.3879638,29448.457,-1.8602031,-2.8331013,-2,101158.01,101020.85,1.9038283,4,1,103091.61,331683.7,193691.28,82032.016,0.9730994,0.8991883,0.0012929246925939297
4104,-0.6076019,0,0.8226605,0.5658461,0.79121155,1524701.8,0.5658461,0.5658461,1.168164,2.0130978,224210.98,4.0,0.0,4.4541043e-08,0.8285447955131531,1.0223406553268433,0.9899280071258545,1.0,4084581,2016,115470.56,74564.914,-0.8226605,2.5917983,42004.43,-0.21505865,-0.85450375,2,115896.38,36725.285,2.9012215,4,2,116569.34,510732.1,224210.98,130632.55,0.9910016,0.9654389,0.0012890693882391994
4105,1.9984236,1,2.2613995,0.7344767,1.1314234,2789080.5,3.068748,1.2625669,0.3209748,2.998023,181930.7,0.0,0.0,4.4541043e-08,0.663054883480072,1.0226813554763794,0.9842789769172668,1.0,4083151,2016,44085.137,57958.04,-0.2629759,0.99971527,28127.926,-2.2613995,-2.8686419,-2,121180.016,41396.457,3.1345003,7,1,86085.97,1251074.0,462520.34,347476.7,0.9866492,0.9568169,0.0010124219411649896
4106,-0.98279357,0,1.2748667,0.5788801,1.0605364,1341549.8,2.0208957,2.0208955,1.3634621,2.467394,195850.33,3.0,4.0,4.4541043e-08,1.0823640823364258,0.9507880210876465,1.3744101524353027,1.0,4083927,2016,70926.83,123628.984,-1.2748667,2.5701387,111101.33,-0.29207316,0.44524774,2,237264.83,114774.91,2.3411632,4,2,234730.31,422737.2,195850.33,154452.47,0.99542475,0.96154255,0.0021752655044710613
4107,-0.017386913,2,1.3489908,0.4069404,1.5855975,1127186.5,3.5189788,1.5250658,1.657647,2.0820231,143898.27,4.0,0.0,4.4541043e-08,1.109161138534546,0.991534411907196,0.9899280071258545,1.0,4084399,2016,114295.15,78250.81,1.3316039,-0.91573143,65533.676,1.3489908,-2.81066,-2,116293.305,84566.055,1.8950082,4,2,143784.48,358713.5,143898.27,94800.555,0.993121,0.95124626,0.0016525822874971351
4108,1.5269896,1,2.0559514,2.1442294,0.8412775,1639415.5,2.2792213,2.546088,1.2931206,1.4182477,172577.2,0.0,4.0,4.4541043e-08,1.1897032260894775,1.0110236406326294,0.9842789769172668,1.0,4084702,2016,259061.66,103795.58,-0.5289618,2.6260495,48951.31,-2.0559514,-0.12930055,2,184149.08,61290.35,3.1501827,5,1,152746.89,603233.0,178519.84,172577.2,0.9889381,0.9635236,0.0018126399139253163
4109,0.27403718,2,0.70443046,0.8491757,0.92873555,1041029.25,1.3255296,1.3255296,1.4418387,2.2018325,134194.67,4.0,0.0,4.4541043e-08,1.1897032260894775,0.9545975923538208,0.9504907131195068,1.0,4083520,2016,70659.26,37502.965,0.70443046,2.5586307,32134.791,0.43039328,1.469785,-2,37204.773,59634.82,1.1228007,7,3,69637.76,464948.1,134194.67,90746.055,0.9229825,0.9511491,0.0015226876823191107
4110,0.37420183,0,1.0850021,0.62205243,0.9553604,985690.1,0.62205243,0.62205243,0.49212345,2.7652657,108538.21,4.0,4.0,4.4685848e-08,0.8285447955131531,1.0500942468643188,0.924953281879425,1.0,4086937,2016,32914.176,106456.52,1.0850021,-0.19556408,79274.68,0.71080023,2.936762,-2,186954.78,27195.17,3.154599,6,3,185731.2,332640.53,108538.21,76924.46,0.99732304,0.9614386,0.0012439215762021108
4111,-0.7970498,2,0.6831446,1.1469324,0.9811919,1037485.8,3.0697358,2.7171388,0.42720544,2.8993187,159046.67,4.0,4.0,4.4685848e-08,0.8579690456390381,0.9821498394012451,0.8820616006851196,1.0,4085006,2016,161598.45,61191.01,-0.6831446,0.82202804,43351.83,0.11390521,3.0992622,2,102595.46,46688.125,2.4126923,7,2,104542.84,430787.66,159046.67,96890.67,0.88355297,0.9694746,0.0010263343026972367
4112,-2.0446715,3,1.1100942,1.6646103,0.7099595,812363.56,2.368875,3.3126833,1.1809292,2.8912082,40614.18,0.0,0.0,4.4685848e-08,1.0081357955932617,0.9812530279159546,0.9440233707427979,1.0,4085913,2016,58767.758,55140.3,-0.9345773,2.8508394,35801.816,1.1100942,-1.0888197,-2,135148.36,39572.492,3.110112,4,1,90942.12,238516.33,126293.17,46317.45,0.98802483,0.9495076,0.0014122793874464662
4113,0.848438,2,0.4818704,0.34945458,1.3873328,2175135.5,2.9865386,2.9448268,0.37495795,2.8978357,272976.66,3.0,4.0,4.4685848e-08,0.9459123611450195,0.9128701686859131,0.9688050746917725,1.0,4086325,2016,192560.42,128287.91,0.4818704,-2.9601324,53930.188,-0.3665676,2.7195482,-2,87924.266,175382.78,1.0411844,6,2,182218.1,844121.0,272976.66,248002.22,0.97876513,0.9610961,0.0012685662576130197
4114,-0.61132514,2,0.5926872,0.40964815,0.7338855,994901.0,3.1734548,2.1232722,0.4695194,1.630258,56649.188,0.0,0.0,4.4685848e-08,0.6855254173278809,0.9614737033843994,0.9656720757484436,1.0,4085694,2016,35410.293,52730.6,-0.018637946,0.5092903,40656.758,0.5926872,3.0804775,2,93397.45,28715.832,2.6428626,5,2,93387.36,344688.66,110489.06,85101.336,0.960439,0.9633059,0.0009492840584461403
4115,0.5965911,3,2.2731886,0.6419498,0.9404563,1557350.1,3.491493,0.6419498,1.2755721,3.0468931,290540.22,4.0,4.0,4.4685848e-08,0.8579690456390381,1.104915976524353,1.0,1.0,4085048,2016,143648.22,30448.35,-1.6765975,-1.8584244,22389.322,-2.2731886,-0.19388147,-2,41725.676,36065.957,1.7682263,4,3,52837.67,688031.25,290540.22,207675.11,0.9963225,0.9260587,0.0014099732207212975
4116,0.03263235,3,1.2789608,0.56539136,1.3010381,1527310.9,2.9664583,1.0284735,0.50541604,2.4814184,255268.58,4.0,0.0,4.4685848e-08,1.0375779867172241,1.0323671102523804,0.8611962199211121,1.0,4085513,2016,134704.98,71537.414,-1.2463285,-0.08162074,29032.633,-1.2789608,-0.8190892,2,32886.84,95052.91,0.73819005,7,2,100570.05,670805.44,255268.58,159323.02,0.9963443,0.9443729,0.001399205542140825
4117,-0.635023,3,1.4900553,1.3727977,1.7528564,3143457.0,2.5532372,1.3727977,1.631412,1.8258121,236347.64,0.0,1.0,4.4685848e-08,0.9113680124282837,1.000302791595459,0.9910780191421509,1.0,4085292,2016,91749.98,52123.72,0.8550323,0.14582257,31059.924,1.4900553,2.3252692,-2,75923.41,42781.855,2.2700753,6,2,83183.64,1449244.1,567148.25,364344.75,0.9580299,0.9601166,0.00133970043622612
4118,1.1314328,1,1.5271506,1.7434653,0.6861301,1258840.6,1.8319619,2.5651586,0.90233964,1.8884964,39470.215,0.0,0.0,4.4685848e-08,0.6855254173278809,0.9844076633453369,0.924953281879425,1.0,4086395,2016,73280.02,124987.65,-0.3957179,2.103338,33471.613,-1.5271506,0.3439609,2,126045.3,123181.68,2.091781,6,1,158459.27,454409.62,164260.6,137210.84,1.0012223,0.9637707,0.0009709437704811567
4119,-0.9663023,1,1.32064,0.7606454,0.5744252,1702781.6,3.1913633,0.850253,0.57084435,0.6955364,205079.3,4.0,4.0,4.4685848e-08,1.038770079612732,0.9541258811950684,0.9238799810409546,1.0,4086144,2016,197681.52,72139.836,0.35433766,0.21330132,20954.184,1.32064,-2.6052902,2,86110.34,52690.727,2.9796305,9,3,93094.016,780664.94,205079.3,195144.47,0.9989625,0.93551344,0.0013794673221744587
4120,1.1959517,0,1.8391407,0.68779653,1.4520136,1293856.0,3.0792797,1.3712703,0.6356164,2.2403224,112112.336,0.0,4.0,4.4685848e-08,1.0081357955932617,0.9976856112480164,0.9842789769172668,1.0,4088091,2016,85661.484,79798.95,-0.6431889,-0.72361517,21998.426,-1.8391407,-1.931542,2,71340.1,89989.04,1.6998199,5,1,101797.375,490829.75,125377.266,112112.336,0.9346466,0.9001494,0.0013426552455576316
4121,0.82739896,3,1.8033836,0.68510747,1.304901,1329883.5,1.6687053,2.4290388,0.6518818,2.9828203,90392.45,0.0,0.0,4.4685848e-08,0.9809321165084839,0.9998746514320374,1.0,1.0,4087883,2016,26446.264,59525.188,-0.97598463,-0.91316533,29042.254,-1.8033836,-0.5243631,-2,38867.15,87098.44,0.914197,5,1,88567.44,522752.2,149502.72,111156.84,0.97602344,0.94984347,0.0014657784254390649
4122,0.7188134,3,0.75508964,0.7882535,1.4797418,587522.75,2.9176207,2.9176207,0.6042178,1.7173904,53687.633,4.0,0.0,4.4685848e-08,1.0457957983016968,1.0220723152160645,0.9208921790122986,1.0,4088983,2016,31674.852,62027.375,-0.03627623,-0.28765202,30895.215,-0.75508964,2.077028,2,87174.02,45484.98,2.4715188,5,1,92922.59,211210.5,53687.633,47279.6,0.9017099,0.9385475,0.0013428636793426994
4123,-0.54817426,3,1.4162886,1.0388608,0.45505,771725.9,1.0388607,1.8082558,1.0180719,1.7188239,65837.61,0.0,4.0,4.4685848e-08,1.2603986263275146,0.9575077891349792,0.9547361731529236,1.0,4087837,2015,14290.08,86780.64,0.86811435,1.1911043,65668.82,1.4162886,-1.5295084,2,153479.02,37958.438,2.7752888,4,2,152449.47,218580.08,71880.81,65837.61,0.9680636,0.98596185,0.0017728383669451475
4124,-1.1611873,3,1.0562066,1.7642188,0.695856,1678540.0,2.343509,2.718034,1.0659456,2.8230257,49773.27,0.0,0.0,4.4685848e-08,1.109161138534546,0.9816845655441284,0.9799574613571167,1.0,4087683,2016,143904.7,42798.477,-0.104980655,0.6953912,34685.633,1.0562066,2.0544112,2,67689.336,60488.625,1.7875377,5,1,77484.11,732421.0,271878.84,227776.55,0.991168,0.9276056,0.001581452006145283
4125,-1.7546779,0,1.6443096,0.8353669,0.51941943,558358.0,3.263721,0.8353669,0.8844859,2.0462828,30865.445,0.0,0.0,4.4685848e-08,1.0770055055618286,0.9297788143157959,0.9186078310012817,1.0,4087572,2016,41453.523,71333.945,-1.6443096,2.205388,26935.969,0.1103682,-0.987193,-2,123609.31,44454.188,3.5539737,4,2,98269.914,169209.19,75414.4,37188.9,0.99470115,0.93357027,0.001377015630917936
4126,0.92515135,1,0.5360188,0.8291353,1.4485627,623262.4,0.8291353,0.8291353,1.598727,3.0856767,81072.78,4.0,3.0,4.4685848e-08,1.0457957983016968,1.051916480064392,0.9656720757484436,1.0,4088006,2016,74533.18,45965.387,0.5360188,-0.6491217,25876.203,-0.3891326,1.9118296,2,73895.5,28168.025,2.7229352,4,2,71841.59,217812.08,81072.78,63582.664,0.9794865,0.9478879,0.0015899548661379504
4127,-0.49385923,1,0.4057666,0.52848715,0.5276167,1478000.2,3.1415055,0.52848715,0.7772355,3.0584683,164601.83,0.0,4.0,4.4685848e-08,0.9809321165084839,0.9939621090888977,0.9822356104850769,1.0,4087070,2016,76837.22,45873.594,-0.4057666,0.87114364,20394.867,0.08809263,2.828353,2,53002.43,42604.6,2.0185552,5,2,66268.46,628678.56,286944.84,164601.83,1.0438074,0.94309926,0.0015197556121326035
4128,0.78477883,2,1.0673485,0.72191596,0.53466094,1746855.0,3.1060655,0.72191596,1.0932686,1.5689225,85793.086,0.0,4.0,4.4685848e-08,0.8665204048156738,0.959169864654541,0.9547361731529236,1.0,4087285,2016,12458.365,287118.28,-0.28256965,1.3687491,144657.48,-1.0673485,-1.2222161,-2,425179.25,180479.28,2.7072086,5,2,431775.75,392251.8,148001.66,85793.086,0.9717874,0.9677571,0.0012030033974784551
4129,0.14361185,2,0.09316955,1.0255332,0.4725596,1226421.2,2.0474079,1.0255332,0.31610885,0.75348425,90138.49,4.0,0.0,4.4685848e-08,1.0375779867172241,0.978668749332428,1.3839040994644165,1.0,4088406,2016,36801.23,115497.83,0.09316955,-1.980054,50613.145,-0.0504423,0.7994007,2,150815.56,70486.234,2.7831624,5,2,166110.97,326887.3,90138.49,78972.25,1.0236214,0.952965,0.0022097865544327263
4130,1.1044892,3,0.91491777,2.0953093,1.7290347,847602.1,2.4315927,2.4315927,0.5222694,2.5364635,103348.875,4.0,0.0,4.467189e-08,1.1531940698623657,0.9787386059761047,1.3528794050216675,1.0,4090754,2016,33515.094,62686.504,0.91491777,2.0528865,52045.168,-0.18957144,-2.4311063,2,111372.53,71839.555,2.1111584,4,1,114731.67,263782.4,103348.875,87943.2,1.0024058,0.9597186,0.0023672902508973625
4131,0.73624885,3,0.8196491,0.39135215,0.36101982,1553144.1,2.9882152,1.2812153,0.1716221,1.1716349,144542.17,0.0,0.0,4.467189e-08,1.0770055055618286,0.9896275401115417,0.9535744786262512,1.0,4090640,2016,40590.223,59685.42,-0.08340025,0.8770763,42809.613,-0.8196491,2.8020883,-2,91277.07,60187.277,2.061003,7,2,102495.03,659297.3,203435.12,180726.64,0.9928012,0.95127356,0.001546848836098391
4132,-1.275369,2,1.6599358,1.4407881,1.532912,655757.4,1.4407881,1.4407881,0.5670444,2.0024397,96253.63,4.0,0.0,4.4685848e-08,0.6613661050796509,0.9969683885574341,0.9186596870422363,1.0,4089570,2016,67497.17,38211.445,0.3845668,1.9067891,23607.502,1.6599358,3.0088732,2,51637.723,53220.605,1.6855727,4,1,61818.945,251767.62,96253.63,85693.45,0.8521759,0.8980007,0.0007472319533701401
4133,0.053102076,1,0.7402823,0.69360816,0.57598305,1353917.0,3.1143346,0.69360816,0.5802927,0.6834876,203402.05,4.0,4.0,4.4685848e-08,1.038770079612732,1.030314326286316,0.9743653535842896,1.0,4089246,2016,97846.06,158944.55,-0.6871802,-0.29475358,41326.88,-0.7402823,3.0881333,-2,160974.27,119224.625,2.9007845,4,2,200271.42,464852.25,203402.05,184411.86,0.9192919,0.9573937,0.00147953941290813
4134,-1.4673377,1,0.78574,0.50419945,0.67016315,1032238.0,2.99064,2.3407478,1.334379,2.8422813,36620.285,0.0,0.0,4.4685848e-08,0.8285447955131531,1.0150175094604492,0.9590473175048828,1.0,4089485,2016,67166.63,74019.28,-0.6815977,-0.96716493,32061.535,0.78574,2.5592215,2,123452.234,45907.785,3.1229825,6,1,106080.81,416213.22,146411.03,73674.625,0.9177297,0.94281363,0.001124972017361191
4135,-0.18153271,2,0.26200277,0.68117326,0.82208365,892672.6,2.9774673,1.6256446,1.1686438,1.7822963,75327.27,4.0,1.0,4.4685848e-08,1.038770079612732,1.0903093814849854,0.9504907131195068,1.0,4089081,2016,42314.91,66939.69,-0.26200277,1.9406521,49018.426,-0.080470055,0.44978723,-2,78402.86,86068.13,1.5018762,6,2,115958.11,308109.72,75327.27,68974.8,0.94712055,0.96665776,0.0015887903202761598
4136,-0.71954775,3,1.3200686,1.0164722,0.7798992,1463181.8,2.9861538,1.4384019,0.9076817,0.059575118,39620.16,0.0,0.0,4.4685848e-08,1.0419081449508667,1.0408334732055664,1.1201045513153076,1.0,4089578,2016,118446.75,343222.8,-1.3200686,1.5957946,35177.53,-0.60052085,-2.0996022,2,226299.31,313849.03,2.6859632,5,1,378400.34,366936.44,144072.55,131934.28,0.99430615,0.95190865,0.0018533445690041808
4137,-0.10368967,0,0.32310298,0.8589997,0.57816064,1580323.2,2.8678107,0.8589997,0.4743889,1.0223491,126058.31,0.0,4.0,4.467189e-08,0.8959327340126038,0.9900434613227844,1.3451591730117798,1.0,4090671,2016,18637.389,125809.25,-0.32310298,1.4566909,97848.914,-0.21941331,-2.0983245,2,217484.27,53441.918,2.7301397,6,1,223658.16,486798.84,139467.5,126058.31,0.9974327,0.9736845,0.0018674158658371289
4138,-1.165101,2,1.3420563,1.6000863,1.4586451,573954.25,2.3867953,1.6000863,1.2893068,2.8536906,71200.12,4.0,0.0,4.467189e-08,1.0828425884246826,0.9667637944221497,1.1828093528747559,1.0,4090193,2016,81709.695,60953.152,-1.3420563,2.5463772,26915.215,-0.17695524,-0.08165432,2,92895.77,39772.426,2.8747191,4,2,87868.37,194371.62,71200.12,44379.977,0.99545544,0.9589186,0.0019047582191846365
4139,0.23739934,3,0.9351321,0.8552272,0.5934815,1708867.8,3.0655396,0.8552272,1.8033168,2.4326935,258691.83,4.0,0.0,4.4685848e-08,0.6855254173278809,1.02255117893219,0.9633309841156006,1.0,4089686,2016,66272.0,86691.19,-0.69773275,-2.3711545,29449.791,-0.9351321,2.7243059,2,57811.668,101445.33,1.2112179,6,2,116140.98,710094.1,258691.83,189315.69,0.96619904,0.95140094,0.0010006584057484444
4140,1.6537012,3,2.3845773,1.0187197,0.7145931,904380.56,1.0187197,1.0187197,1.9291544,1.6110039,131790.06,3.0,0.0,4.467189e-08,0.9809321165084839,1.000284194946289,1.3822983503341675,1.0,4090366,2016,85910.36,65054.258,-0.7308761,-0.9501746,55815.44,-2.3845773,1.6135975,2,160482.88,35557.207,3.050845,4,1,120869.7,337109.44,131790.06,126423.27,0.98590785,0.92252445,0.0019879900531663977
4141,0.9962803,1,1.3260598,1.2781858,0.38778374,973640.44,2.8810792,1.8042214,1.4499809,2.8029046,112653.6,4.0,4.0,4.4685848e-08,1.0081357955932617,0.9885448813438416,0.9536283016204834,1.0,4089724,2016,112675.05,71584.22,1.3260598,0.79172546,56465.844,0.3297795,-2.3086495,-2,143235.84,15343.771,3.2565165,5,2,128050.06,315423.38,112653.6,65137.246,0.97844225,0.93842506,0.001406698042137869
4142,-1.8405312,2,1.035141,0.91317075,1.7766043,881802.1,3.0863736,1.1401967,0.44071722,1.8922237,77284.38,4.0,0.0,4.467189e-08,1.0828425884246826,0.9680067896842957,0.9355480074882507,1.0,4092289,2016,60501.11,119817.53,-1.035141,-3.1163514,28661.533,0.80539024,2.8922675,2,124775.234,147610.19,1.8608981,5,2,148479.06,248493.55,77284.38,52577.95,0.96759695,0.90642583,0.0013860293258223474
4143,0.5269953,3,0.9253535,1.5479215,1.5541811,435225.88,2.3280082,2.3280082,1.3076255,2.8633788,61575.996,4.0,0.0,4.467189e-08,0.8959327340126038,0.9906479716300964,0.9601614475250244,1.0,4092535,2016,126241.33,30359.697,0.9253535,-2.5907712,20256.568,0.3983582,3.1076562,2,19473.055,48555.56,0.7871886,4,1,50616.266,185420.14,61575.996,53298.36,0.91898453,0.92612565,0.0011688343872888565
4144,0.2624901,3,0.9699366,1.0756079,0.98348004,1554826.0,2.5000014,2.5000014,1.629801,2.8478966,169358.27,4.0,0.0,4.467189e-08,1.1531940698623657,0.9958689212799072,0.8860014081001282,1.0,4092629,2016,62718.375,164668.73,-0.7074465,-1.864936,44919.086,-0.9699366,-2.8041909,-2,81069.266,194595.66,0.975244,7,1,209587.81,570253.9,169358.27,153386.8,0.95728546,0.94620895,0.0014852629721632885
4145,-0.39246166,3,2.061391,1.7258315,1.938618,828313.9,3.1141431,1.7258315,1.5079916,3.0293431,33811.285,0.0,0.0,4.467189e-08,0.9459123611450195,0.976401686668396,0.9743653535842896,1.0,4092265,2016,98017.25,80321.39,1.6689295,0.7017893,43631.047,2.061391,2.6067932,-2,99271.89,77820.91,1.9450105,4,1,123952.44,272531.94,104108.875,93032.336,0.9968782,0.97150046,0.0014045015089153706
4146,-0.02575174,0,0.28346232,0.6034722,0.91125476,1750332.0,2.0836892,1.2111427,1.1487131,3.0512161,119919.88,0.0,4.0,4.467189e-08,1.0081357955932617,0.9628640413284302,0.945120096206665,1.0,4091660,2016,201800.34,84149.55,-0.28346232,1.518515,77110.36,-0.25771058,-2.4299297,2,148187.34,63636.246,2.3348825,7,2,161259.9,692289.06,263273.2,119919.88,0.9975491,0.9707089,0.001431627884165262
4147,-1.1561812,3,1.1091658,0.61515284,1.777147,660846.5,2.8177722,2.8177722,1.7356496,1.0141703,95856.28,4.0,0.0,4.467189e-08,1.109161138534546,0.9892906546592712,0.9645515084266663,1.0,4092523,2016,45238.777,69094.59,-1.1091658,-2.0539904,43262.746,0.04701541,-0.0930732,-2,112753.71,66122.05,2.2763898,4,1,112357.34,219346.0,95856.28,46580.703,0.96385336,0.9601462,0.0015784402552082488
4148,1.6025412,1,1.6771934,0.77130765,1.1542366,1396476.5,0.77130765,2.2994552,0.36618584,2.250119,71812.57,0.0,0.0,4.467189e-08,0.8579690456390381,0.996063768863678,0.9536283016204834,1.0,4092162,2016,107008.805,70093.95,-0.074652225,-1.005947,32046.795,-1.6771934,0.5870685,2,108196.3,76422.16,2.25961,7,1,102140.75,555100.8,151405.16,139767.16,0.995567,0.9450926,0.0012357158378226926
4149,0.33817458,1,1.2978382,0.5694144,0.59415036,2266479.5,0.5694144,2.8474762,0.13150468,2.4477894,248334.97,2.0,4.0,4.467189e-08,1.1892039775848389,1.0326846837997437,0.9536283016204834,1.0,4092372,2016,302296.4,105090.7,1.2978382,-0.9781647,48621.92,0.9596636,2.9884408,-2,133205.78,80459.81,2.341133,6,1,153712.62,945813.44,424999.75,248334.97,0.9792894,0.94728297,0.0017507730551265665
4150,-0.57141984,2,1.7381891,0.645432,0.66230017,1223276.5,2.9653125,0.645432,1.4190551,2.3857412,48675.2,0.0,1.0,4.467189e-08,1.1897032260894775,1.013562798500061,0.9145747423171997,1.0,4091519,2015,124118.51,100271.81,1.1667693,0.8513496,26488.307,1.7381891,-1.5556248,-2,100723.34,82547.3,2.473873,6,2,126760.12,477783.75,201993.73,127838.836,0.92240196,0.9415031,0.001543427828093865
4151,-0.6980798,0,0.6492599,0.6672159,2.1205168,879913.3,3.2318707,2.285453,0.70724994,1.6693995,40833.0,1.0,0.0,4.467189e-08,1.109161138534546,1.0085606575012207,1.1722562313079834,1.0,4091751,2016,86197.98,49128.207,-0.048819892,2.7973416,30954.87,0.6492599,-2.0730283,-2,57746.742,62050.703,1.5758688,5,1,80083.08,355148.56,150228.36,62983.56,0.9955681,0.9631,0.0020262705090506555
4152,0.40933657,3,1.598525,1.5634525,1.5168642,674290.25,2.7860105,2.7860105,0.8418145,0.0016194459,90327.266,4.0,0.0,4.467189e-08,1.0375779867172241,0.9955352544784546,0.939726710319519,1.0,4093502,2016,24166.848,86421.516,-1.1891885,0.025131833,49129.703,-1.598525,-1.0500578,-2,71936.16,117986.34,1.1504735,4,1,135551.22,204230.4,90327.266,53599.688,0.99800986,0.97186124,0.0015172386755391714
